0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.987730059849841524e+00,-1.997551068877019276e+00,-1.103316946016985156e+00,3.605711053199603722e+00,5.709285552515935613e+00,-1.137555753207850096e+01
-1.124646475818753544e-01,-5.926515560194385301e-01,2.811767894214350250e+00,6.804513887736258759e-01,1.266742457273772615e+01,-1.074110080307573156e+01
-1.128342935284270787e+01,1.428707474328069438e+00,-5.372763472671989504e+00,-3.301770490154641635e+00,8.517605275844681856e+00,-6.258532292482902548e+00
-1.572778766074338108e+01,-1.578975309566334140e+01,-7.765712527412598654e+00,-1.563133723802719466e+01,-1.949785401187259026e+01,-1.967009568465420699e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.012019423164176501e+01,-2.487182531216257431e+01,-2.484069996400524261e+01,-2.621753013309234603e+01,-3.130825886577933659e+01,-2.860225695526153800e+01
-2.030566395880715636e+00,-1.489648599078989477e+01,-1.380021877628108840e+01,-1.361838557152934115e+01,-1.708776995147020372e+01,-1.945613192242406697e+01
6.262387467190352552e+00,-7.836860285797420111e+00,-1.211414581332020823e+01,-7.814331560596648352e+00,-1.912629012769250991e+01,-1.711791508537336881e+01
-2.007771444018660034e+01,-1.378187230891343340e+01,-2.577957342746827862e+00,-2.360666811215359573e+01,-2.666537791251199963e+01,-2.919510163254864210e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.013589901588545672e+00,-1.996337265124694227e+01,-1.353676645052902217e+01,-1.855139441473235351e+01,-2.603041426612842102e+01,-2.400432498145595517e+01
-7.007505135710736965e+00,-1.555669343463705268e+01,-1.518712652393745444e+01,-1.518066732452991552e+01,-1.913016405595595160e+01,-1.679538885047114860e+01
-1.270882244638351999e+01,-1.266305016876843581e+01,-1.535231290321171782e-01,-1.252994687664147655e+01,-1.659970354872525888e+01,-1.312242088868811507e+01
-2.530474914444992862e+01,-2.530677062413453982e+01,-6.641471146114446888e+00,-2.541900760623985533e+01,-3.406532900757710536e+01,-3.106459163135969348e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.540531940375118936e+01,1.879695718341602628e+01,1.219773386712466845e+01,1.860864445081381291e+01,9.710849499798278828e+00,1.999999999999999645e+01
-2.506285397078883648e+00,8.271612973469983920e-01,8.423230465797207245e+00,1.707232601767580515e+00,-9.314968196156710789e+00,-4.411961419646232230e+00
1.337309057623854969e+01,7.663302059285079793e+00,-5.025369285351681370e+00,8.343667960566973463e+00,-3.091379485816413641e+00,6.158076962580101288e+00
9.199481976866962896e+00,-1.987073751753317907e+00,-9.041330742204502613e+00,-1.092560617937956557e+00,-6.244015581820658412e+00,-7.178475231826681124e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.301983346657081952e+01,-1.229003443516291227e+01,-1.160023974386025181e+01,5.369321217554644754e+00,-1.812512242034074816e+01,-1.255138552262057061e+01
2.981348119928591167e+00,3.275087211896595463e+00,-1.168894859565647870e+01,1.017879430204698110e+01,-1.046498656831127150e+01,-6.385429715096726966e+00
-1.423574533541498965e+01,-1.644180324986604447e+01,-1.498765524599636301e+01,7.521911470216010365e+00,-2.206286290982596654e+01,-2.096118724055106952e+01
-8.290850076757187992e+00,-1.359770088747740679e+01,-1.529683999128244132e+01,-1.510527929845140171e+01,-1.846701712061621947e+01,-1.764022857374821740e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.898492878876496093e+00,-1.907734331021134011e+01,-2.482344172261818471e+01,-2.465816582620131214e+01,-2.878497168746644519e+01,-2.538872337880228258e+01
-2.187775062950592098e+00,-9.773727448082308200e+00,-1.379365344929675530e+01,-9.523911759305169866e+00,-1.945337364919354428e+01,-1.826908209339497091e+01
-6.563050021707963921e+00,-1.232384054527251394e+01,-1.262776930078167403e+01,2.673523455653903369e+00,-1.880371879654571288e+01,-1.460552412405400702e+01
-2.265565720847717124e+00,-1.383642986221546423e+01,-2.191899961165455935e+01,-2.324260288862398838e+01,-1.563825440854319737e+01,-2.126403701341588004e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.039509004781597667e+01,-2.054829292928437567e+01,-2.056499429400464507e+01,-4.207797139947058618e+00,-2.368250104007050894e+01,-2.374188094458352083e+01
-9.173237957622841776e+00,-1.509413346581390414e+01,-1.503088091635351198e+01,-1.499540899141209849e+01,-1.662751094143527553e+01,-1.688646853063707809e+01
1.655138203878619763e+00,-9.138947508959859078e+00,-7.361320045088802999e+00,-1.228548119687888729e+01,-1.881699669809097131e+01,-1.454817672831339337e+01
-5.014552627149225117e+00,-2.501931119005964987e+01,-2.482379359244815120e+01,-2.482166197883076819e+01,-2.855008794494218805e+01,-3.042628896515357440e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950703206400000056e+00,-1.735233716224000133e+00,1.913526027468799517e+00,1.807292555965655367e+01,-6.400000000000000355e+00,-3.191666317717862356e+00
1.059335823743059635e+01,-3.791264380984871174e-02,1.936599553704468457e+00,1.180054364230505470e+00,-3.683838675639461435e+00,-1.409532507243567068e+01
-9.939103816326609220e+00,-9.353577343289821044e+00,-9.465656622832351985e+00,8.687213375544711624e+00,-1.447648332719845676e+01,-1.225399669704670202e+01
9.606012969067382556e+00,-1.193344308805799514e+01,-1.159545414547426567e+01,-1.154729328367491270e+01,-1.031570081954995999e+01,-1.537186083651105584e+01
